Store_Code,StateName,City,Store_Name,Store_Address,Pincode,Mobile,Delivery By
1098,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
1220,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
1264,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
1382,Uttar Pradesh,Lucknow,Chakrawarti Ent And Eye Hospital - Lucknow,"ben franklin opticians
 Chakrawarti Ent And Eye Hospital
 Shivlar Chauraha
 Gosaiganj
 Lucknow
 Uttar Pradesh",,,Verma
1383,Uttar Pradesh,Lucknow,Chakrawarti Ent And Eye Hospital - Lucknow,"Chakrawarti Eye Hospital And Ent Center 
 Shahinoor Colony
 Neel Matha Cantt
 Behind Pal Dairy Cantt
 Lucknow
 Uttar Pradesh",,,Verma
629,Uttar Pradesh,Mathura,Angury Devi Dau dayal Netra Chikitsa,"Ben franklin opticians Shree Jee Baba Netra Chikitsa Sansthaan Goverdhan Road, Mathura Uttar Pradesh - 281004 Mob 8171111324 (BULK)",281004,8171111324,Verma
1263,Uttar Pradesh,Mathura,Rm Eye Centre,"Ben franklin opticians Shree Jee Baba Netra Chikitsa Sansthaan Goverdhan Road, Mathura Uttar Pradesh - 281004 Mob 8171111324 (BULK)",281004,8171111324,Verma
630,Uttar Pradesh,Mathura,Shree Jee Baba,"Ben franklin opticians Shree Jee Baba Netra Chikitsa Sansthaan Goverdhan Road, Mathura Uttar Pradesh - 281004 Mob 8171111324 (BULK)",281004,8171111324,Verma
873,Uttar Pradesh,Meerut,Dr Gaurav Mishra Eye Clinic - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
868,Uttar Pradesh,Meerut,Drishti Eye Foundation - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
854,Uttar Pradesh,Meerut,Jawahar Pharma and Opticals - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
1179,Uttar Pradesh,Meerut,Manaktala Eye And Maternity Home - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
446,Uttar Pradesh,Meerut,Prakash Eye Hospital & Laser Centre - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
1260,Uttar Pradesh,Meerut,Vision Care Super Speciality Eye Hospital - Meerut,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
912,Uttar Pradesh,Modinagar,Tewari Eye Hospital - Modinagar,"Ben franklin opticians, Tewari Eye Hospital, Bharat Bhavan, Raj Chopla, Modinagar, Ghaziabad, Uttar Pradesh - 201204 Mob:- 9310409764",201204,9310409764,Verma
341,Uttar Pradesh,Moradabad,Bhavya Hospital,"Bhavya Hospital,Civil Lines,Front of Dayanand Maharishi Degree College,Moradabad - 244001, Uttar Pradesh, Mobile:- 7251983578",244001,7251983578,Verma
1305,Uttar Pradesh,Moradabad,District Eye Relief Society,"Ben Franklin, District Eye Relief Society, Peeli Kothi Circle, Civil Lines,Moradabad, Uttar Pradesh 244001 Mob - 9958074649",244001,9958074649,Bluedart
641,Uttar Pradesh,Muzaffarnagar,Kushwaha Eye,"Ben franklin opticians Kushwaha Eye Hospital, Circular Road, Muzaffarnagar Uttar Pradesh - 251001. Mobile : 9121140496.",251001,9121140496,Verma
569,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
771,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
813,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
815,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
866,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
926,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1025,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1030,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1075,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1135,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1211,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1223,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1224,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1255,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1284,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1312,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1345,Uttar Pradesh,Noida,Fitting Centre,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
1393,Uttar Pradesh,Noida,Anand Spectrum Hospital - Greater Noida,"Ben Franklin Opticians Anand Spectrum Hospital, Plot No NH-11, Block D, Sector-Gamma-1, Greater Noida Uttar Pradesh, Pincode-201310 Ph. No:- 9154549481",201310,9154549481,Delivery boy
927,Uttar Pradesh,Noida,Noida,"Drishti Optical - E3A, Sector - 26, Noida Uttar Pradesh - 201301 (BULK)",201301,,Delivery boy
383,Uttar Pradesh,Pilibhit,Kaushalya Devi Eye Institute - Pilibhit,"Ben Franklin Opticians, Kaushalya Devi Eye Institute, Near Chatri Chauraha, Bye-pass road, Pilibhit, Uttar Pradesh. - 262001 Mob:- 9897004744",262001,9897004744,Bluedart
1186,Uttar Pradesh,PRAYAGRAJ,Mahesh Netralaya,Ben franklin opticians Mahesh Netralaya At 55(74-F) Lowther Road Near Medical Chauraha George Town Prayagraj Uttar Pradesh 211001 Mob - 9154794455,211001,9154794455,Bluedart
1109,Uttar Pradesh,Saharanpur,Joshi Saharanpur,Ben Franklin Joshi Eye Care Clinic And Lasik Center Avas Vikas Colony Vinay Nagar Saharanpur Uttar Pradesh. 247001 Mobile : 9154372438,247001,9154372438,Verma
1363,Uttar Pradesh,Sahjahanpur,Kaushalya Devi Eye Institute - Sahjahanpur,"Ben franklin opticians, Kaushalya Devi Eye Institute Nigohi Road Satwan Bujurg Near Lal Petrol Pump Shahjahanpur Uttar Pradesh - 242001 Mobile no :-9000020494",242001,9000020494,Bluedart
322,Uttar Pradesh,Shamli,Shamli Eye Hospital,"Ben Franklin Opticians, Shamli Eye Hospital, Kamboj Colony, Shamli, Uttar Pradesh, 247776 - Mob:- 9154756005",247776,9154756005,Verma
1083,Uttar Pradesh,Sitapur,Rekha Drishti Eye Care,"Ben franklin opticians Rekha Drishti Eye Care Goel Chauraha, Civil Lines Prem Nagar, Sitapur Uttar Pradesh Mob - 7032892153 Uttar Pradesh - 261001",261001,7032892153,Bluedart
582,Uttar Pradesh,Sitapur,Sitapur Eye Hospital - Sitapur,"Benfranklin Opticians, Sitapur Eye Hospital Civil lines, prem nagar Sitapur - 261001 Contact. 7991272724, 9919194477",261001,7991272724,Bluedart
1120,Uttar Pradesh,Varanasi,Chandra Eye Care,"Ben franklin opticians, Chandra Eye Care A-1 and A-2 S.K. Gupta Colony Lanka Varanasi Uttar Pradesh - 221005 India Mob- 9154333526",221005,9154333526,Verma
1323,Uttar Pradesh,Varanasi,RJ Sankara Eye Hospital,"RJ Sankara Eye Hospital, Plot No 193 & 194 Ring Road Phase-I Madhopur Tehsil Pindra Varanasi Uttar Pradesh - 221003 Mob- 8121029918",221003,8121029918,Verma
153,Uttarakhand,Dehradun,Drishti Eye Centre Luthra Hospitals,"Ben Franklin Opticians, Drishti Eye Centre, Luthra Hospitals Pvt. Ltd., Opp Pacific Hotel,16 Subhash Road, Dehradun 248001. Uttarakhand, India, Mob:+91 9719526473 (BULK)",248001,9719526473,Verma
375,Uttarakhand,Dehradun,Drishti Eye Centre Luthra Hospitals,"Ben Franklin Opticians, Drishti Eye Centre, Luthra Hospitals Pvt. Ltd., Opp Pacific Hotel,16 Subhash Road, Dehradun 248001. Uttarakhand, India, Mob:+91 9719526473 (BULK)",248001,9719526473,Verma
840,Uttarakhand,Dehradun,Drishti Eye Centre Luthra Hospitals,"Ben Franklin Opticians, Drishti Eye Centre, Luthra Hospitals Pvt. Ltd., Opp Pacific Hotel,16 Subhash Road, Dehradun 248001. Uttarakhand, India, Mob:+91 9719526473 (BULK)",248001,9719526473,Verma
1225,Uttarakhand,Dehradun,Drishti Eye Centre Luthra Hospitals,"Ben Franklin Opticians, Drishti Eye Centre, Luthra Hospitals Pvt. Ltd., Opp Pacific Hotel,16 Subhash Road, Dehradun 248001. Uttarakhand, India, Mob:+91 9719526473 (BULK)",248001,9719526473,Verma
1364,Uttarakhand,Dehradun,Drishti Eye Centre Luthra Hospitals,"Ben Franklin Opticians, Drishti Eye Centre, Luthra Hospitals Pvt. Ltd., Opp Pacific Hotel,16 Subhash Road, Dehradun 248001. Uttarakhand, India, Mob:+91 9719526473 (BULK)",248001,9719526473,Verma
637,Uttarakhand,Haldwani,Sitapur Eye Hospital - Haldwani,"Sitapur Eye Hospital, Jagannath coloney, Rajpura basti, Haldwani, Uttarakhand. - 263126. Mob:- 9121176843",263126,9121176843,Verma
1090,Uttarakhand,Kashipur,KVR Hospital - Kashipur,"Ben franklin opticians, Kvr Hospital, Moradabad Road, Next To Reliance Petrol Pump, Sarwerkheda Kashipur, Uttrakhand - 244713. Mob:- 7032894235",244713,7032894235,Verma
1091,Uttarakhand,Kashipur,Saraf Clinic - Kashipur,"Ben franklin opticians, Saraf Clinic, H-No 4, First Right Lane Awas Vikas, Bazpur Road, Kashipur, Uttrakhand - 244713. Mob:- 7032894672",244713,7032894672,Verma
638,Uttarakhand,Kotdwar,Sitapur Eye Hospital - Kotdwar,"Ben Franklin Opticians, Sitapur Eye Hospital, Sidhbali Road, Near Govt Hospital, Kotdwar Uttarakhand - 246149. Mob:- 9121158111",246149,9121158111,Verma
858,Uttarakhand,Ranikhet,Shree Baba Haidakhan Charitable Hospital - Ranikhet,"Ben franklin opticians, Shree Baba Haidakhan Charitable And Research Hospital, Chilianaula, Ranikhet, Uttarakhand - 263645 Mob:- 6395610118",263645,6395610118,Bluedart
772,Uttarakhand,Rishikesh,Nirmal Ashram Eye Institute - Rishikesh,"Ben Franklin Opticians, Nirmal ashram eye institute, Khairi kalan ,near Nepali farm, po satyanarayan rishikesh Uttrakhand - 249204 Mob:- 9121178962 (BULK)",249204,9121178962,DTDC
1242,Uttarakhand,Rishikesh,Nirmal Eye Clinic - Rishikesh,"Ben Franklin Opticians, Nirmal ashram eye institute, Khairi kalan ,near Nepali farm, po satyanarayan rishikesh Uttrakhand - 249204 Mob:- 9121178962 (BULK)",249204,9121178962,DTDC
284,Uttarakhand,Roorkee,Abhilasha Eye Hospital - Roorkee,"Ben Franklin Opticians, Abhilasha Eye Hospital,Railway Road, Roorkee, Uttarakhand, - 247667 India. Mob:- 7518204851",247667,7518204851,Verma
1282,Uttarakhand,Rudrapur,Prabhu Netralaya - Rudrapur,"Ben franklin opticians, Prabhu Netralaya, Civil Line Doctors Colony, Gali No.1, Rudrapur, Uttarakhand - 263153",263153,,Verma
316,Uttarakhand,Rudrapur,Prakash Eye Hospital - Rudrapur,"Ben Franklin Opticians, Prakash Eye Hospitsl & Laser Centre, Civil Lines, Rudrapur. Uttarakhand - 263153, India. Phone : 05944–240282 , Mobile : NA.",263153,,Verma
417,West Bengal,Kolkata,Berhampur,"Ben Franklin Opticians, Dr capt CP Patel, 20/6 C.R.Das Road, Dist- Murshidabad, Berhampur, West Bengal ,Pin-742101 Contact No -9831546162",742101,9831546162,Bluedart
776,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
825,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
886,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
887,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
967,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
977,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
1048,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
1074,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
1293,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
331,West Bengal,Kolkata,Fitting Centre,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
713,West Bengal,Malda,Fitting Centre,"Ben franklin Opticians, BKG Eye Hospital Malda, Mokdumpur, Gour Road, Near Bimal Das Statue, Malda, West Bengal - 732103 Mob:- 7872508957 (BULK)",732103,7872508957,Bluedart
600,West Bengal,Malda,Fitting Centre,"Ben franklin Opticians, BKG Eye Hospital Malda, Mokdumpur, Gour Road, Near Bimal Das Statue, Malda, West Bengal - 732103 Mob:- 7872508957 (BULK)",732103,7872508957,Bluedart
1178,West Bengal,Malda,Fitting Centre,"Ben franklin Opticians, BKG Eye Hospital Malda, Mokdumpur, Gour Road, Near Bimal Das Statue, Malda, West Bengal - 732103 Mob:- 7872508957 (BULK)",732103,7872508957,Bluedart
1375,West Bengal,Kolkata,Kolkata,"Eyegear Optics India Private Limited, Ben Franklin 2005 Rajdanga Main Road, Narkel Bagan, Kasba Plot No: FC27 Kolkata 700107 Ph : 9832244318 (BULK)",700107,9832244318,Bluedart
561,West Bengal,Kolkata,NETRALAYAM,"Ben franklin opticians, NETRALAYAM (VIP ROAD – 2), RAA – 36, SHREE TOWER – II, VIP ROAD, TEGHORIA, RAGHUNATHPUR, KOLKATA – 700059 WESTBENGAL, MOB - 8008698124 (BULK)",700059,8008698124,Bluedart
899,West Bengal,Kolkata,NETRALAYAM,"Ben franklin opticians, NETRALAYAM (VIP ROAD – 2), RAA – 36, SHREE TOWER – II, VIP ROAD, TEGHORIA, RAGHUNATHPUR, KOLKATA – 700059 WESTBENGAL, MOB - 8008698124 (BULK)",700059,8008698124,Bluedart
689,West Bengal,Kolkata,NETRALAYAM,"Ben franklin opticians, NETRALAYAM (VIP ROAD – 2), RAA – 36, SHREE TOWER – II, VIP ROAD, TEGHORIA, RAGHUNATHPUR, KOLKATA – 700059 WESTBENGAL, MOB - 8008698124 (BULK)",700059,8008698124,Bluedart
621,West Bengal,Kolkata,NETRALAYAM,"Ben franklin opticians, NETRALAYAM (VIP ROAD – 2), RAA – 36, SHREE TOWER – II, VIP ROAD, TEGHORIA, RAGHUNATHPUR, KOLKATA – 700059 WESTBENGAL, MOB - 8008698124 (BULK)",700059,8008698124,Bluedart
1131,West Bengal,Kolkata,NETRALAYAM,"Ben franklin opticians, NETRALAYAM (VIP ROAD – 2), RAA – 36, SHREE TOWER – II, VIP ROAD, TEGHORIA, RAGHUNATHPUR, KOLKATA – 700059 WESTBENGAL, MOB - 8008698124 (BULK)",700059,8008698124,Bluedart
,,,,,,,
